RestaurantName,ItemType1,Item Category 1-7 ,ItemType2,ItemType3,Collection,Problem Restaurant
Veggie Grill,KIDS MEALS,5,,,6/17/2017,
Veggie Grill,Kids Desserts,5,,,5/18/2019,
Veggie Grill,Kids Meals,5,,,10/26/2018,
Veggie Grill,Kids Sides,5,,,10/26/2018,
Veggie Grill,kids desserts,5,,,4/17/2019,
Veggie Grill,kids meals,5,,,4/17/2019,
Veggie Grill,kids sides,5,,,5/18/2019,
Veggie Grill,Salad Dressings,6,,,7/2/2019,
Veggie Grill,salad dressings,6,,,7/2/2019,
Veggie Grill,POWER YOUR SALAD OR BOWL,,,,6/17/2017,
Veggie Grill,Pick a Pair,,,,7/2/2019,
Veggie Grill,Power Ups,,,,5/18/2019,
Veggie Grill,Seasonal,,,,10/26/2018,
Veggie Grill,Taco/Burrito Complimentary Addition,,,,10/26/2018,
Veggie Grill,comfort favorites,,,,5/18/2019,
Veggie Grill,guacamolito complimentary addition,,,,7/2/2019,
Veggie Grill,pick a pair,,,,5/18/2019,
Veggie Grill,power ups,,,,7/2/2019,
Veggie Grill,seasonal,,,,5/18/2019,
Veggie Grill,taco/burrito complimentary addition,,,,7/2/2019,
Whataburger,no item type,,,,1/2/2017,
Whataburger,no type given,,,,5/5/2016,
White Castle,BREAKFAST,1,BREAKFAST SIDES,,3/3/2017,
White Castle,BREAKFAST,1,BREAKFAST SIDES,Hash Round Nibblers,7/4/2016,
White Castle,BREAKFAST,1,BREAKFAST SIDES,Hash Round Nibblers - New York & New Jersey only,5/4/2016,
White Castle,BREAKFAST,1,Hash Round Nibblers®,,10/17/2017,
White Castle,BREAKFAST,1,Hash Round Nibblers® (New York / New Jersey only),,10/17/2017,
White Castle,BREAKFAST,1,SIDES,,10/26/2018,
White Castle,BREAKFAST,1,SIDES,Hash Round Nibblers®,10/26/2018,
White Castle,BREAKFAST,1,SIDES,Hash Round Nibblers® (New York / New Jerse y only),10/26/2018,
White Castle,BREAKFAST,1,SIDES,Hash Round Nibblers® (New York / New Jersey only),7/2/2019,
White Castle,BREAKFAST,1,SIDES,|Hash Round Nibblers® (New York / New Jersey only),2/17/2019,
White Castle,French Fries (New York / New Jersey only),1,,,4/17/2019,
White Castle,SIDES,1,,,5/18/2019,
White Castle,SIDES,1,Cheese Curd Nibblers,,5/4/2016,
White Castle,SIDES,1,Cheese Curds - Limited Time Offering,,6/18/2018,
White Castle,SIDES,1,Cheese Fries,,3/3/2017,
White Castle,SIDES,1,Cheese Fries - New York & New Jersey only,,4/4/2017,
White Castle,SIDES,1,Chicken Rings,,5/18/2019,
White Castle,SIDES,1,Clam Strips,,10/17/2017,
White Castle,SIDES,1,Clam Strips (select regions),,1/4/2017,
White Castle,SIDES,1,Corn Dog Nibblers (limited time offering),,9/12/2016,
White Castle,SIDES,1,Fish Nibblers (select regions),,7/4/2016,
White Castle,SIDES,1,Fish Nibblers®,,10/17/2017,
White Castle,SIDES,1,French Fries,,7/4/2016,
White Castle,SIDES,1,French Fries (New York / New Jersey only,,10/17/2017,
White Castle,SIDES,1,French Fries (New York / New Jersey only),,10/26/2018,
White Castle,SIDES,1,French Fries - New York & New Jersey only,,11/4/2016,
White Castle,SIDES,1,Fried Green Beans,,11/4/2016,
White Castle,SIDES,1,Fried Pickles,,6/17/2017,
White Castle,SIDES,1,Fully Loaded Cheese Fries - New York & New Jersey only,,4/4/2017,
White Castle,SIDES,1,Fully Loaded Fries,,4/4/2017,
White Castle,SIDES,1,"Home-style Onion Rings - Chicago, Louisville & St. Louis only",,5/4/2016,
White Castle,SIDES,1,Mac & Cheese Nibblers,,10/17/2017,
White Castle,SIDES,1,Mac & Cheese Nibblers (limited time offering),,9/12/2016,
White Castle,SIDES,1,Mozzarella Cheese Sticks,,7/4/2016,
White Castle,SIDES,1,Onion Chips,,2/17/2019,
White Castle,SIDES,1,Onion Rings,,5/17/2018,
White Castle,SIDES,1,Onion Rings (New York / New Jersey only),,2/17/2018,
White Castle,SIDES,1,Onion Rings - New York & New Jersey only,,7/4/2016,
White Castle,SIDES,1,Pretzel Chicken Rings,,9/12/2016,
White Castle,SIDES,1,Shrimp Nibblers,,3/3/2017,
White Castle,SIDES,1,Shrimp Nibblers - Limited Time Offering,,2/17/2018,
White Castle,SIDES,1,Sriracha Shrimp Nibblers,,5/4/2016,
White Castle,SIDES,1,Sweet Potato Fries,,11/4/2016,
White Castle,SIDES ,1,,,5/18/2017,
White Castle,SIDES ,1,Chicken Rings,,5/18/2017,
White Castle,SIDES ,1,Clam Strips,,5/18/2017,
White Castle,SIDES ,1,Fish Nibblers®,,5/18/2017,
White Castle,SIDES ,1,French Fries,,5/18/2017,
White Castle,SIDES ,1,French Fries (New York / New Jersey only),,5/18/2017,
White Castle,SIDES ,1,Mac & Cheese Nibblers,,5/18/2017,
White Castle,SIDES ,1,Mozzarella Cheese Sticks,,5/18/2017,
White Castle,SIDES ,1,Onion Chips,,5/18/2017,
White Castle,SIDES ,1,Onion Rings,,5/18/2017,
White Castle,SIDES ,1,Onion Rings (New York / New Jersey only),,5/18/2017,
White Castle,BREAKFAST,2,,,6/17/2017,
White Castle,BREAKFAST,2,BREAKFAST SLIDERS,,1/4/2017,
White Castle,BREAKFAST,2,BREAKFAST TOAST SANDWICHES,,7/4/2016,
White Castle,SLIDERS,2,Doubles,,4/21/2016,
White Castle,SLIDERS,2,SLIDER ALTERATIONS,,1/4/2017,
White Castle,SLIDERS,2,Singles,,3/25/2016,
White Castle,SLIDERS*,2,,,5/18/2019,
White Castle,DESSERT ON-A-STICK,3,,,7/2/2019,
White Castle,DESSERTS,3,,,3/25/2016,
White Castle,BARQ'S ROOT BEER FREESTYLE,4,,,5/18/2017,
White Castle,BARQ'S ROOT BEER VANILLA FREESTYLE,4,,,5/18/2017,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE",,5/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE",Coffee,4/21/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE",Coffee Decaffeinated,5/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE","Gold Peak Iced Tea , Black Sweetened (select regions)",5/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE","Gold Peak Iced Tea , Black Unsweetened (select regions)",5/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE","Gold Peak Iced Tea , Southern Style (select regions)",5/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE","Gold Peak Iced Tea , White Citrus (select regions)",5/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE",Hot Chocolate,7/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE",Hot T ea,5/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE",Hot Tea (Orange Peko) - select regions,4/21/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE","Iced Tea Sweetened (Chicago, Cincinnati, Indianapolis, Detroit & St. Louis)",4/21/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE","Iced Tea Sweetened (Columbus, Nashville, Louisville, New Jersey & New York)",5/4/2016,
White Castle,BEVERAGE,4,"COFFEE, TEAS & HOT CHOCOLATE",Iced Tea Unsweetened,4/21/2016,
White Castle,BEVERAGE,4,CRAVE COOLERS,Crave Cooler Coke,5/4/2016,
White Castle,BEVERAGE,4,CRAVE COOLERS,Crave Cooler Fanta Wild Cherry,5/4/2016,
White Castle,BEVERAGE,4,MILK AND BOTTLED WATER,,4/21/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - Chicago region,4/21/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - Cincinnati region,7/4/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - Columbus region,4/21/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - Detroit region,5/4/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - Indianapolis region,5/4/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - Louisville region,5/4/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - New Jersey Region,4/21/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - New York Region,4/21/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake - St. Louis Region,7/4/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake Minneapolis region,7/4/2016,
White Castle,BEVERAGE,4,SHAKES,Chocolate Shake Nashville region,7/4/2016,
White Castle,BEVERAGE,4,SHAKES,Strawberry Shake - Chicago region,5/4/2016,
White Castle,BEVERAGE,4,SHAKES,Strawberry Shake - Cincinnati region,7/4/2016,
White Castle,BEVERAGE,4,SHAKES,Strawberry Shake - Columbus region,7/4/2016,
White Castle,BEVERAGE,4,SHAKES,Vanilla Shake - Chicago region,7/4/2016,
White Castle,BEVERAGE,4,SHAKES,Vanilla Shake - Cincinnati region,5/4/2016,
White Castle,BEVERAGE,4,SHAKES,Vanilla Shake - Columbus region,4/21/2016,
White Castle,BEVERAGE,4,SHAKES,Vanilla Shake - New Jersey Region,5/4/2016,
White Castle,BEVERAGE,4,SHAKES,Vanilla Shake - New York Region,7/4/2016,
White Castle,BEVERAGE,4,SHAKES,Vanilla Shake - St. Louis Region,4/21/2016,
White Castle,BEVERAGE,4,SMOOTHIES,Peach,7/4/2016,
White Castle,BEVERAGE,4,SMOOTHIES,Strawberry Banana,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Barq's Red Cream Soda,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Barq's Root Beer,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Big Red,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Cherry Coca-Cola,7/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Coca-Cola Classic,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Coke Zero,4/21/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Diet Coke,4/21/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Diet Coke; Caffeine Free,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Fanta Grape Soda,4/21/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Fanta Orange Soda,7/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Fanta Strawberry Soda,7/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Mello Yello,7/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Pibb Xtra,4/21/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),PowerAde Mountain Blast,7/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Sprite,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (CARBONATED),Vault,4/21/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (NON CARBONATED),Hi-C Flashing Fruit Punch,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (NON CARBONATED),Hi-C Orange Lavaburst,5/4/2016,
White Castle,BEVERAGE,4,SOFT DRINKS (NON CARBONATED),Hi-C Poppin' Pink Lemonade Pink,7/4/2016,
White Castle,BEVERAGES,4,,,5/18/2019,
White Castle,BEVERAGES,4,BOTTLED BEVERAGES,,5/17/2018,
White Castle,BEVERAGES,4,"COFFEE, TEAS & HOT CHOCOLATE",,3/3/2017,
White Castle,BEVERAGES,4,"COFFEE, TEAS & HOT CHOCOLATE",Coffee,3/25/2016,
White Castle,BEVERAGES,4,"COFFEE, TEAS & HOT CHOCOLATE",Coffee Decaffeinated,4/4/2017,
White Castle,BEVERAGES,4,"COFFEE, TEAS & HOT CHOCOLATE","Gold Peak Iced Tea , Black Sweetened (select regions)",3/25/2016,
White Castle,BEVERAGES,4,"COFFEE, TEAS & HOT CHOCOLATE","Gold Peak Iced Tea , Black Unsweetened (select regions)",11/4/2016,
